Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1105,5/6/2025,5/8/2025,CUST229,Heather Taylor,Consumer,PROD4366,Bookshelf,Furniture,North,New York,Hollandborough,6,584,20,2803.2,1769.69,1033.51,Credit Card,Cancelled,Conway-West,chandlerdavid@greene.com,37,No,0
ORD1106,2/4/2024,2/6/2024,CUST619,Keith Perry,Home Office,PROD2375,Pen,Office Supplies,West,Mississippi,West Aprilfurt,1,2137,5,2030.15,1458.4,571.75,Cash,Cancelled,Jones-Garcia,cheyennekent@murray-shaw.com,22,No,0
ORD1107,8/2/2024,8/9/2024,CUST478,Theresa Wilcox,Home Office,PROD6453,Cooking Oil,Grocery,East,North Carolina,Alisonborough,6,4901,10,26465.4,15938.7,10526.7,Cash,Cancelled,"Merritt, Bailey and Wagner",rpreston@norris-blake.info,47,No,0
ORD1108,11/1/2025,11/5/2025,CUST420,Jesus Bryant,Home Office,PROD2208,Pen,Office Supplies,North,Pennsylvania,Skinnerview,8,2476,15,16836.8,10174.23,6662.57,Net Banking,Pending,Wilson LLC,timothy94@lucas-mcdonald.org,1,Yes,38
ORD1109,1/7/2025,1/10/2025,CUST346,Antonio Hull,Consumer,PROD4009,File Folder,Office Supplies,South,Nevada,East Mitchellland,7,4462,15,26548.9,20900.54,5648.36,Net Banking,Delivered,Pearson-Robbins,davischelsea@lewis.com,44,No,0
ORD1110,6/3/2025,6/9/2025,CUST501,Matthew Evans,Corporate,PROD2914,Rice Bag,Grocery,West,Louisiana,Alanton,9,968,20,6969.6,5287.04,1682.56,Credit Card,Returned,Frazier LLC,aaron46@little.com,4,Yes,27
ORD1111,6/9/2025,6/10/2025,CUST405,Morgan Hill,Home Office,PROD5941,Mouse,Electronics,South,Oregon,Sierrahaven,5,4286,15,18215.5,13324.24,4891.26,Net Banking,Returned,"White, Robbins and Johnson",ikoch@murphy.org,14,No,0
ORD1112,7/14/2025,7/15/2025,CUST240,Nicholas Chavez,Home Office,PROD7240,Office Chair,Furniture,West,Tennessee,Justinton,5,741,10,3334.5,2061.81,1272.69,Credit Card,Delivered,Dominguez-Lane,morakristine@phillips-gibbs.com,4,Yes,29
ORD1113,6/20/2025,6/23/2025,CUST220,Michelle Williams,Home Office,PROD2356,Laptop,Electronics,North,Connecticut,Daltonton,5,4275,15,18168.75,13067.47,5101.28,UPI,Pending,Castillo Inc,gomezdawn@davis-randall.info,25,No,0
ORD1114,3/21/2024,3/22/2024,CUST463,Michael Johnson,Consumer,PROD2225,Mouse,Electronics,West,Arkansas,Tammytown,3,813,5,2317.05,1406.21,910.84,Cash,Cancelled,Luna Ltd,clarkbrenda@griffin.net,29,No,0
ORD1115,9/9/2024,9/12/2024,CUST368,Kristy Giles,Corporate,PROD9548,Notebook,Office Supplies,North,Iowa,Camachomouth,5,2826,15,12010.5,10629.01,1381.49,Net Banking,Pending,Foster PLC,christinaanderson@hall.com,4,Yes,20
ORD1116,4/14/2024,4/17/2024,CUST889,Jennifer Manning,Corporate,PROD2504,File Folder,Office Supplies,North,Maine,East Tylerfort,10,4115,5,39092.5,32193.91,6898.59,Cash,Cancelled,Carter-Johnson,karl57@schneider.com,34,No,0
ORD1117,4/10/2024,4/16/2024,CUST278,Michael Nelson,Consumer,PROD1023,Sugar,Grocery,North,South Carolina,East Kimberly,7,3441,5,22882.65,19175.48,3707.17,Cash,Pending,"Valencia, Barnes and Hall",donaldjohnson@henry-thornton.com,50,No,0
ORD1118,10/21/2024,10/25/2024,CUST938,Stephen Li,Consumer,PROD1796,Laptop,Electronics,West,Pennsylvania,West Abigailfort,1,923,10,830.7,725.87,104.83,UPI,Cancelled,Orozco PLC,fernandezmichael@chavez.org,10,No,0
ORD1119,12/17/2023,12/20/2023,CUST303,Kayla Harris,Consumer,PROD3133,Juice Pack,Grocery,East,Hawaii,Lake Kathrynburgh,6,1569,0,9414,7131.28,2282.72,Credit Card,Delivered,Lopez-Taylor,shunt@simmons-johnston.com,38,No,0
ORD1120,1/1/2025,1/6/2025,CUST603,Harold Kim,Corporate,PROD9544,Cooking Oil,Grocery,North,Maine,North Tiffany,7,4824,5,32079.6,21510.52,10569.08,Credit Card,Cancelled,Woodward Group,griffinjasmine@roberson-murphy.org,27,No,0
ORD1121,10/21/2025,10/25/2025,CUST881,Richard Villegas,Corporate,PROD5768,Stapler,Office Supplies,West,South Dakota,Courtneyville,5,1077,10,4846.5,3961.11,885.39,Cash,Pending,Wright-Jensen,robinsonlindsey@martinez.biz,35,No,0
ORD1122,4/11/2024,4/15/2024,CUST827,Kelsey Thomas,Corporate,PROD9015,Rice Bag,Grocery,South,Ohio,Tammyburgh,5,4117,10,18526.5,15442.14,3084.36,Cash,Returned,Bautista Inc,cynthiajohnson@king.info,43,No,0
ORD1123,11/1/2024,11/6/2024,CUST782,John Armstrong,Corporate,PROD6103,Calculator,Office Supplies,East,Wyoming,Woodtown,7,2653,0,18571,16313.3,2257.7,UPI,Cancelled,Williams PLC,jo44@munoz.info,44,No,0
ORD1124,9/17/2025,9/18/2025,CUST872,Daniel Jefferson,Home Office,PROD1612,Mouse,Electronics,North,Connecticut,New Jonathanbury,8,2836,20,18150.4,16061.46,2088.94,UPI,Cancelled,Graves Ltd,amy15@garcia.net,30,No,0
ORD1125,3/8/2024,3/12/2024,CUST927,Steven Scott,Home Office,PROD1006,Keyboard,Electronics,East,Wyoming,West Jeffrey,5,3408,20,13632,10445.87,3186.13,Cash,Cancelled,"Waters, Wolfe and Rivera",leahrivera@jackson.org,45,No,0
ORD1126,5/30/2024,5/31/2024,CUST136,Jennifer Blackburn,Consumer,PROD8457,Mouse,Electronics,North,Colorado,South Denise,5,583,5,2769.25,2448.8,320.45,Cash,Returned,Allen-Becker,irhodes@brown.biz,41,No,0
ORD1127,11/8/2025,11/9/2025,CUST309,Christopher White,Consumer,PROD9533,File Folder,Office Supplies,North,Michigan,Port Matthew,8,4735,10,34092,23425.95,10666.05,Net Banking,Delivered,Perkins-Fischer,burtonnancy@barnes.com,13,No,0
ORD1128,6/18/2024,6/24/2024,CUST618,Juan Moore,Corporate,PROD2529,Notebook,Office Supplies,South,Nebraska,Karenbury,9,4831,5,41305.05,34308.75,6996.3,Net Banking,Delivered,Carroll LLC,emendoza@rose-torres.org,4,Yes,28
ORD1129,2/19/2025,2/20/2025,CUST520,Vanessa Rodriguez,Consumer,PROD9258,Calculator,Office Supplies,East,New York,Territown,10,2783,20,22264,19358.83,2905.17,Net Banking,Cancelled,Diaz Group,jessicaevans@sutton-cook.com,25,No,0
ORD1130,11/10/2025,11/13/2025,CUST992,Emily Meza DDS,Corporate,PROD5294,Headphones,Electronics,East,Kentucky,Lake Anthony,5,853,20,3412,2088.31,1323.69,Cash,Delivered,"Cobb, Giles and Snyder",regina62@brandt.info,27,No,0
ORD1131,3/15/2025,3/22/2025,CUST969,Steven Abbott,Home Office,PROD1134,Stapler,Office Supplies,West,Colorado,West Lisa,8,2047,0,16376,11108.51,5267.49,Net Banking,Delivered,Smith Inc,ujensen@king-baker.com,28,No,0
ORD1132,3/15/2025,3/19/2025,CUST548,Edward Thompson,Corporate,PROD3063,Rice Bag,Grocery,North,Idaho,Millerhaven,8,1780,15,12104,8349.1,3754.9,Credit Card,Pending,Scott Group,danielmcdowell@taylor.org,43,No,0
ORD1133,12/17/2023,12/24/2023,CUST343,Ray Martinez,Corporate,PROD6715,File Folder,Office Supplies,East,Vermont,Moralesfort,8,4159,5,31608.4,22467.88,9140.52,Net Banking,Delivered,Davidson Group,brandiphillips@sellers-bell.com,30,No,0
ORD1134,10/26/2024,11/2/2024,CUST342,Adam Strickland,Home Office,PROD1617,Bookshelf,Furniture,South,Kansas,Hudsonburgh,2,892,5,1694.8,1042.04,652.76,Credit Card,Pending,"Meyer, Kaiser and Oneill",gomezmark@johnson.com,22,No,0
ORD1135,3/20/2024,3/27/2024,CUST149,Justin Ibarra,Corporate,PROD8868,Sugar,Grocery,South,South Carolina,Pamelabury,8,1196,5,9089.6,7674.38,1415.22,Net Banking,Cancelled,Jackson Inc,davisjared@flores-hart.biz,23,No,0
ORD1136,11/24/2024,11/28/2024,CUST469,Jessica Herrera,Consumer,PROD6876,Mouse,Electronics,East,Washington,West Laurie,7,1116,15,6640.2,5161.75,1478.45,Cash,Returned,Parker Group,lewismegan@lopez-mayer.com,40,No,0
ORD1137,10/15/2024,10/19/2024,CUST819,Sophia Taylor,Home Office,PROD5501,Calculator,Office Supplies,East,Arizona,South Daniel,10,2280,10,20520,13918.86,6601.14,Net Banking,Cancelled,Boone Inc,rebecca86@lowe.biz,8,Yes,35
ORD1138,11/9/2024,11/12/2024,CUST170,Mrs. Cassandra Flores,Consumer,PROD3717,Keyboard,Electronics,East,Wisconsin,Garciastad,8,1216,10,8755.2,6352.64,2402.56,Cash,Delivered,Scott-Valdez,jeancampos@smith-black.com,26,No,0
ORD1139,7/30/2025,8/6/2025,CUST379,Caleb Rodriguez,Home Office,PROD1788,Mouse,Electronics,North,Florida,Lake Patrick,9,2809,0,25281,17348.95,7932.05,Credit Card,Returned,Allen-Allen,qweaver@moore-tanner.org,4,Yes,39
ORD1140,2/18/2025,2/24/2025,CUST432,Shane Peterson,Consumer,PROD6610,Headphones,Electronics,East,South Dakota,Port Tiffany,6,4354,15,22205.4,19367.24,2838.16,Net Banking,Cancelled,"Ingram, Wright and Curtis",james70@moore-gross.com,15,No,0
ORD1141,11/20/2024,11/26/2024,CUST718,Thomas Lopez,Corporate,PROD5985,Dining Table,Furniture,West,New Jersey,Jerrystad,3,3218,5,9171.3,7180.91,1990.39,Cash,Pending,Walker Ltd,mollywilliams@williams.com,29,No,0
ORD1142,9/15/2024,9/21/2024,CUST136,Jasmine Mendoza,Home Office,PROD6340,Stapler,Office Supplies,North,South Dakota,North Henry,9,568,15,4345.2,3397.45,947.75,Credit Card,Cancelled,Wood LLC,alyssa94@gilbert.com,22,No,0
ORD1143,4/17/2024,4/21/2024,CUST319,Anita Shea,Consumer,PROD9472,Monitor,Electronics,East,Tennessee,Charlesshire,4,3969,5,15082.2,9795.64,5286.56,UPI,Cancelled,Mcmillan-Burns,yvette70@patel.biz,44,No,0
ORD1144,1/4/2024,1/10/2024,CUST600,Yvonne Romero,Consumer,PROD1285,Headphones,Electronics,East,Mississippi,East Robertburgh,10,1231,15,10463.5,7492.5,2971,Credit Card,Delivered,Holloway and Sons,popemichael@evans.com,25,No,0
ORD1145,5/6/2025,5/11/2025,CUST716,Nicholas Kidd,Consumer,PROD5870,Cooking Oil,Grocery,East,Montana,Phillipbury,3,254,10,685.8,513.77,172.03,UPI,Returned,Gibson LLC,alexandra03@kennedy.com,7,Yes,31
ORD1146,7/14/2025,7/15/2025,CUST244,Zachary Baxter,Consumer,PROD3216,Monitor,Electronics,East,Washington,Farrellborough,4,4425,20,14160,8811.43,5348.57,UPI,Cancelled,Armstrong-Mills,russellunderwood@harris.info,22,No,0
ORD1147,8/15/2024,8/22/2024,CUST500,Carlos Morales,Corporate,PROD6005,Juice Pack,Grocery,East,South Dakota,Lestertown,7,1349,5,8970.85,7172.52,1798.33,Net Banking,Pending,Gonzales Ltd,christianmiller@gillespie.com,18,No,0
ORD1148,9/8/2024,9/15/2024,CUST814,Hannah Floyd,Home Office,PROD5503,Cooking Oil,Grocery,East,Louisiana,South Tiffany,6,3126,10,16880.4,10546.06,6334.34,Net Banking,Returned,"Davis, Reed and Ramirez",perezpaul@bender.com,35,No,0
ORD1149,8/10/2025,8/17/2025,CUST782,Shannon Miller,Home Office,PROD8660,Rice Bag,Grocery,East,Washington,Johnfort,4,3051,5,11593.8,8392.3,3201.5,UPI,Cancelled,"Short, Juarez and Frank",bruce22@wilson.com,35,No,0
ORD1150,3/13/2024,3/20/2024,CUST701,Denise Wilson,Corporate,PROD2055,Stapler,Office Supplies,North,Arizona,New Annaside,8,4258,0,34064,21704.3,12359.7,UPI,Cancelled,"Nelson, Jackson and Washington",cjames@taylor-wong.com,28,No,0
ORD1151,12/23/2024,12/30/2024,CUST612,Nicolas Mueller,Consumer,PROD7463,Study Table,Furniture,South,Louisiana,Gwendolynville,10,3608,10,32472,26279.01,6192.99,Credit Card,Returned,"Harrison, Meyer and Garcia",kstrickland@gibson.com,2,Yes,31
ORD1152,12/25/2023,12/26/2023,CUST388,Nicole Lowe,Corporate,PROD4036,Rice Bag,Grocery,South,Arizona,Port Kathryn,10,387,15,3289.5,2219.2,1070.3,UPI,Delivered,White Group,debbieroberts@brown.com,10,No,0
ORD1153,7/23/2024,7/28/2024,CUST641,Michael Hines,Home Office,PROD4374,Sugar,Grocery,East,Wyoming,Ronaldbury,2,3551,10,6391.8,3910.08,2481.72,Cash,Cancelled,Reyes LLC,eeverett@herrera.com,50,No,0
ORD1154,11/18/2025,11/20/2025,CUST898,Shelby Garcia,Corporate,PROD9961,Mouse,Electronics,East,Idaho,Ruthstad,7,2572,20,14403.2,11329.96,3073.24,Credit Card,Cancelled,Mcdonald-Green,bobbysimmons@ward.com,7,Yes,36
ORD1155,9/23/2025,9/30/2025,CUST229,Mr. Dustin Carey,Consumer,PROD7192,Sugar,Grocery,South,West Virginia,Kaylaview,2,3047,0,6094,5358.46,735.54,Net Banking,Returned,Olsen-Owen,davidrodgers@graham.com,2,Yes,41
ORD1156,6/9/2024,6/13/2024,CUST201,Felicia Padilla,Consumer,PROD8103,Dining Table,Furniture,South,Illinois,North Tiffany,5,4988,15,21199,16258.49,4940.51,Net Banking,Cancelled,Chandler Inc,mary92@james.biz,46,No,0
ORD1157,7/5/2025,7/12/2025,CUST930,Ryan Scott,Consumer,PROD9513,Laptop,Electronics,South,Delaware,Santiagoton,3,197,20,472.8,323.37,149.43,Net Banking,Cancelled,Turner Inc,douglasmckee@crawford.org,27,No,0
ORD1158,8/23/2025,8/25/2025,CUST356,John Anderson,Consumer,PROD2206,Dining Table,Furniture,South,Pennsylvania,Gregorybury,4,1708,0,6832,5298.04,1533.96,Credit Card,Returned,Mitchell Inc,dominiquehamilton@mills.info,13,No,0
ORD1159,2/16/2025,2/17/2025,CUST954,Jasmine Sanders,Consumer,PROD3426,File Folder,Office Supplies,North,Michigan,Robinsonshire,8,1543,5,11726.8,10451.65,1275.15,Credit Card,Returned,Shaffer LLC,perkinsbarry@anderson-dickson.biz,35,No,0
ORD1160,3/2/2025,3/7/2025,CUST755,Amanda Perkins,Corporate,PROD1418,Keyboard,Electronics,South,Mississippi,East Karinaland,4,3326,20,10643.2,6543.75,4099.45,Cash,Cancelled,Rodriguez-Barnes,lisa72@hudson.com,37,No,0
ORD1161,3/3/2024,3/4/2024,CUST766,Justin Moore,Home Office,PROD4350,Keyboard,Electronics,North,North Carolina,Paulchester,5,1637,10,7366.5,5788.8,1577.7,UPI,Delivered,"Williams, Rivera and Jordan",schmidtralph@gibson-thompson.com,11,No,0
ORD1162,11/5/2025,11/10/2025,CUST505,Bailey Cox,Corporate,PROD2244,File Folder,Office Supplies,South,Idaho,Port Linda,3,4185,0,12555,7704.42,4850.58,Cash,Returned,Benton-Torres,sherri72@rhodes.com,44,No,0
ORD1163,6/20/2024,6/21/2024,CUST569,Christine Wu,Home Office,PROD1444,Juice Pack,Grocery,West,Wyoming,Jonmouth,4,1985,20,6352,4842.57,1509.43,Cash,Cancelled,"Simmons, Kemp and Williams",michaeljackson@lin-moran.com,45,No,0
ORD1164,2/2/2024,2/6/2024,CUST925,Krista Collins,Corporate,PROD8452,Monitor,Electronics,South,Kentucky,Jasonmouth,7,3582,5,23820.3,16276.56,7543.74,Credit Card,Cancelled,"Ramirez, Love and Norris",parkschristopher@thompson.com,18,No,0
ORD1165,11/11/2025,11/15/2025,CUST291,Sara Carr,Corporate,PROD8703,Snacks,Grocery,South,New Hampshire,New Sally,10,2650,15,22525,15753.57,6771.43,Net Banking,Returned,"Mendoza, Hunt and Beck",jmoore@watson.biz,0,Yes,49
ORD1166,9/7/2025,9/10/2025,CUST254,Ricky Anderson,Consumer,PROD4002,Rice Bag,Grocery,West,Alaska,Garciaburgh,3,3959,20,9501.6,5849.12,3652.48,UPI,Pending,"Acosta, Morton and Schmidt",nwhitney@donovan.com,21,No,0
ORD1167,10/5/2024,10/11/2024,CUST677,Rachel Spencer,Consumer,PROD9265,Bookshelf,Furniture,East,Wyoming,South Rogerton,5,2670,20,10680,6926.73,3753.27,UPI,Returned,"Miller, Greene and Curry",lisahines@peterson-davidson.com,42,No,0
ORD1168,6/7/2025,6/10/2025,CUST302,Taylor White,Consumer,PROD2500,Bookshelf,Furniture,West,Alabama,New Mitchell,3,911,15,2323.05,2025.7,297.35,Net Banking,Delivered,"Lopez, Hernandez and Nguyen",bwilkins@rodriguez.org,27,No,0
ORD1169,12/18/2024,12/19/2024,CUST409,Kevin Carroll Jr.,Consumer,PROD5654,Sugar,Grocery,West,West Virginia,Kevinshire,8,2951,15,20066.8,12719.84,7346.96,Net Banking,Returned,"Estes, Guerra and Harris",ojoyce@jackson.com,7,Yes,22
ORD1170,12/11/2024,12/12/2024,CUST105,Shannon Phillips,Consumer,PROD8867,File Folder,Office Supplies,West,Massachusetts,New Samantha,1,4153,10,3737.7,3053.03,684.67,Cash,Delivered,"Rogers, Burns and Acosta",melissacortez@cook.com,30,No,0
ORD1171,1/21/2024,1/22/2024,CUST750,Tammy Mitchell,Consumer,PROD1950,Sugar,Grocery,East,Mississippi,South Sarahstad,9,2778,15,21251.7,18107.78,3143.92,Cash,Cancelled,Oconnell-Guzman,stevenfarmer@brown-mcfarland.com,12,No,0
ORD1172,11/2/2024,11/8/2024,CUST469,Kathleen Edwards,Consumer,PROD2241,Calculator,Office Supplies,South,Arkansas,Russellside,7,2521,0,17647,14054.85,3592.15,Net Banking,Delivered,Griffin-Gonzalez,simmonsleah@munoz.com,28,No,0
ORD1173,6/10/2025,6/14/2025,CUST508,Veronica Harvey,Home Office,PROD2641,Sofa,Furniture,East,Texas,Port Mary,9,3439,15,26308.35,17391.26,8917.09,Cash,Delivered,Hernandez-Davis,nancy20@pierce-smith.com,5,Yes,48
ORD1174,3/1/2024,3/8/2024,CUST941,Christine Williams,Corporate,PROD4866,Calculator,Office Supplies,East,West Virginia,Lake Michellefurt,2,4271,5,8114.9,6066.25,2048.65,Credit Card,Pending,Powell-Hamilton,ramirezkaren@ramsey-fitzgerald.com,35,No,0
ORD1175,9/17/2024,9/22/2024,CUST384,Linda Harris,Corporate,PROD8125,Dining Table,Furniture,North,Texas,Gloverville,3,1532,0,4596,3714.79,881.21,UPI,Returned,Brown LLC,cclark@owens.net,15,No,0
ORD1176,11/25/2024,11/26/2024,CUST616,Bryan Castro,Home Office,PROD2488,File Folder,Office Supplies,South,New Jersey,Christopherside,7,1373,0,9611,8558.76,1052.24,UPI,Delivered,"Holmes, Johnson and West",cameron97@foster.biz,15,No,0
ORD1177,1/2/2024,1/3/2024,CUST971,Wanda Mejia,Home Office,PROD6536,Calculator,Office Supplies,East,Tennessee,East Lorraine,7,3597,5,23920.05,17307.22,6612.83,Net Banking,Cancelled,"Mullen, Jimenez and Johnston",rachelbutler@robinson.info,8,Yes,50
ORD1178,5/2/2024,5/7/2024,CUST537,Christopher Perkins,Consumer,PROD7867,Juice Pack,Grocery,West,West Virginia,Stevenmouth,10,972,5,9234,6377.19,2856.81,Credit Card,Pending,Edwards-Leonard,meltonlauren@levy.biz,14,No,0
ORD1179,4/12/2025,4/18/2025,CUST187,Brett Joseph,Corporate,PROD4465,Sofa,Furniture,South,Massachusetts,Jenniferside,2,2731,15,4642.7,2943.34,1699.36,Credit Card,Delivered,Ross-Frazier,john80@zimmerman.com,28,No,0
ORD1180,4/21/2025,4/22/2025,CUST173,Shelby Campbell,Corporate,PROD6039,Rice Bag,Grocery,West,Illinois,Johnsonside,7,374,0,2618,1895.77,722.23,Credit Card,Cancelled,"Estrada, Long and Jenkins",rwells@nash-shepard.net,36,No,0
ORD1181,2/13/2025,2/15/2025,CUST239,Tiffany Serrano,Consumer,PROD5211,Rice Bag,Grocery,East,Mississippi,Robinsonfort,9,1899,15,14527.35,9648.36,4878.99,UPI,Pending,"Lam, Riley and Wilson",thompsonmatthew@perkins-conrad.net,7,Yes,22
ORD1182,1/23/2025,1/30/2025,CUST418,Clarence Peterson,Consumer,PROD1127,Snacks,Grocery,East,Connecticut,Port Eugene,4,4838,0,19352,15709.53,3642.47,UPI,Delivered,"Macdonald, Fleming and Mcfarland",kathy84@nguyen.com,38,No,0
ORD1183,8/16/2025,8/20/2025,CUST137,Aaron Robles,Corporate,PROD4647,Laptop,Electronics,South,Georgia,Lake Angela,2,3778,15,6422.6,5394.24,1028.36,UPI,Returned,"Fernandez, Murray and Perry",estradajulie@gates.net,7,Yes,48
ORD1184,9/26/2024,10/3/2024,CUST433,Jared Thompson,Consumer,PROD1860,Juice Pack,Grocery,South,Alaska,North Ashleyhaven,3,1841,10,4970.7,3908.3,1062.4,Net Banking,Returned,Lloyd-Carter,hamptonjohn@washington.com,27,No,0
ORD1185,8/1/2024,8/4/2024,CUST477,Belinda Smith,Consumer,PROD2692,Monitor,Electronics,South,Nevada,Kaitlinmouth,10,1050,5,9975,6561.07,3413.93,Cash,Returned,Pacheco-Randolph,olsonchristina@maddox.com,46,No,0
ORD1186,6/30/2024,7/2/2024,CUST934,Omar Ward,Consumer,PROD6869,Pen,Office Supplies,West,Rhode Island,Port John,5,264,10,1188,997.14,190.86,Net Banking,Pending,Smith-Howard,murphytina@smith.org,7,Yes,35
ORD1187,5/19/2025,5/21/2025,CUST856,Shane Wright,Home Office,PROD5492,Juice Pack,Grocery,South,Arizona,South Elizabethview,8,4899,0,39192,25665.3,13526.7,Credit Card,Pending,Nelson-Sims,crystalgarcia@johnson-baker.com,20,No,0
ORD1188,11/11/2024,11/16/2024,CUST468,Jennifer Medina,Corporate,PROD6317,File Folder,Office Supplies,South,Alaska,North Caitlin,2,1593,10,2867.4,2193.44,673.96,Net Banking,Cancelled,Rogers-Miller,petersthomas@frank.com,46,No,0
ORD1189,3/20/2025,3/21/2025,CUST832,Carlos Johnson,Corporate,PROD9391,Rice Bag,Grocery,South,Montana,South Richardside,10,2351,20,18808,13783.12,5024.88,Credit Card,Pending,"Adams, Beck and Tucker",teresanewman@burns.com,44,No,0
ORD1190,3/9/2024,3/12/2024,CUST810,Michael Thompson,Corporate,PROD3165,Keyboard,Electronics,South,Florida,Mosstown,9,2766,20,19915.2,14416.33,5498.87,Cash,Delivered,"Johnson, Hicks and Reeves",hermanadam@alexander-thomas.info,0,Yes,39
ORD1191,4/4/2024,4/11/2024,CUST157,Kathryn Sandoval,Corporate,PROD6550,Calculator,Office Supplies,South,Nebraska,Paulfurt,5,1248,15,5304,3720.72,1583.28,Credit Card,Pending,West Group,crystal74@boyd.com,24,No,0
ORD1192,12/31/2023,1/6/2024,CUST963,Gina Morris,Corporate,PROD4475,Monitor,Electronics,West,Wisconsin,Kellerburgh,1,1639,20,1311.2,1145.91,165.29,Cash,Cancelled,Farmer Ltd,maria22@wilson.net,19,No,0
ORD1193,2/9/2024,2/13/2024,CUST182,Bruce Davis,Home Office,PROD2820,Pen,Office Supplies,South,Missouri,West Brooke,1,4114,20,3291.2,2083.36,1207.84,Net Banking,Cancelled,Moreno and Sons,ewilson@cooper.com,33,No,0
ORD1194,2/15/2024,2/16/2024,CUST105,Robert Wilkerson,Corporate,PROD7613,Notebook,Office Supplies,West,West Virginia,Kristopherport,8,2894,0,23152,14239.74,8912.26,Credit Card,Returned,Shaw-Joyce,cmorgan@kennedy.com,22,No,0
ORD1195,1/6/2024,1/12/2024,CUST183,Mindy Elliott,Consumer,PROD2803,Dining Table,Furniture,West,Maine,West Austintown,2,862,20,1379.2,1161.38,217.82,Net Banking,Cancelled,"Little, Travis and Stewart",carolyn13@thompson-watson.biz,9,Yes,37
ORD1196,11/27/2024,12/3/2024,CUST433,Ethan Carter,Home Office,PROD1846,Office Chair,Furniture,West,Wisconsin,North Kevin,2,3093,20,4948.8,4107.99,840.81,UPI,Delivered,"Guzman, Carson and Cole",hprice@pruitt.info,35,No,0
ORD1197,11/6/2024,11/9/2024,CUST442,Debbie Rose,Consumer,PROD5926,Dining Table,Furniture,East,Connecticut,Jenniferberg,2,2092,15,3556.4,3029.35,527.05,UPI,Returned,Trujillo-Myers,vlozano@stanton.com,7,Yes,35
ORD1198,2/18/2025,2/24/2025,CUST261,Jennifer Roberts,Corporate,PROD4992,Laptop,Electronics,North,Oklahoma,New Dawnstad,8,4311,5,32763.6,25438.75,7324.85,Credit Card,Returned,"Baird, Gutierrez and Vance",ellisgrant@green-anderson.net,15,No,0
ORD1199,10/29/2025,11/2/2025,CUST518,Christine Adams,Corporate,PROD2348,Monitor,Electronics,North,Pennsylvania,West Matthewview,8,3209,0,25672,21277.35,4394.65,Net Banking,Cancelled,Burton and Sons,christopher90@gonzalez.org,28,No,0
ORD1200,1/28/2025,2/3/2025,CUST284,Ryan Porter,Corporate,PROD6896,Study Table,Furniture,West,Wyoming,Kennethside,6,4090,10,22086,19046.45,3039.55,UPI,Returned,Duke Group,sharonwyatt@matthews.biz,30,No,0
ORD1201,2/4/2025,2/7/2025,CUST860,Dawn Peterson,Corporate,PROD9839,Dining Table,Furniture,West,Massachusetts,Lawrencemouth,2,1354,15,2301.8,2056.53,245.27,UPI,Pending,"Taylor, Mccoy and Scott",wendy38@romero-sanford.com,3,Yes,40
ORD1202,4/23/2025,4/28/2025,CUST980,Krystal Shepherd,Consumer,PROD8909,Dining Table,Furniture,North,Connecticut,Powellborough,8,1323,5,10054.8,6808.06,3246.74,Credit Card,Delivered,Lee PLC,shawanne@allen.org,8,Yes,43
